SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,ExterQual_TA,FullBath,TotRmsAbvGrd,YearBuilt,KitchenQual_TA,YearRemodAdd,Foundation_PConc,MasVnrArea,Fireplaces,ExterQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,GarageFinish_Fin,GarageFinish_Unf,Neighborhood_NridgHt,BsmtFinSF1,SaleType_New,GarageType_Detchd,SaleCondition_Partial,Foundation_CBlock,FireplaceQu_Gd,GarageType_Attchd,MasVnrType_Stone,Neighborhood_NoRidge,WoodDeckSF,KitchenQual_Gd,2ndFlrSF,OpenPorchSF,HeatingQC_TA,BsmtExposure_Gd,Exterior2nd_VinylSd,Exterior1st_VinylSd,MSZoning_RM,HalfBath,GarageCond_TA,LotShape_Reg,LotArea,BsmtExposure_No,GarageYrBlt,FireplaceQu_Ex,CentralAir,GarageQual_TA,MSZoning_RL,HouseStyle_2Story,SaleType_WD,Electrical_SBrkr,RoofStyle_Hip,GarageType_BuiltIn,BsmtQual_Gd,BsmtFullBath,RoofStyle_Gable,Neighborhood_StoneBr,BsmtUnfSF,PavedDrive,LotFrontage,MasVnrType_BrkFace,Neighborhood_OldTown,Neighborhood_NAmes,Neighborhood_Edwards,GarageFinish_RFn,RoofMatl_WdShngl,BedroomAbvGr,Exterior1st_MetalSd,Neighborhood_IDOTRR,FireplaceQu_TA,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Exterior1st_Wd Sdng,KitchenQual_Fa,SaleCondition_Normal,PoolQC_Ex,Neighborhood_BrkSide,LotConfig_CulDSac,Fence_MnPrv,Neighborhood_Somerst,Alley_Grvl,ExterCond_Fa,KitchenAbvGr,BsmtFinType1_Rec,HeatingQC_Gd,HeatingQC_Fa,Exterior1st_CemntBd,GarageQual_Fa,BsmtFinType1_BLQ,GarageCond_Fa,BsmtQual_Fa,EnclosedPorch,Neighborhood_Sawyer,Exterior2nd_CmentBd,Electrical_FuseF,Neighborhood_Timber,LotShape_IR2,LandContour_HLS,Foundation_Slab,BsmtFinType2_Unf,Condition1_Feedr,Functional_Typ,ExterQual_Fa,BldgType_Duplex,Condition1_Norm,Neighborhood_MeadowV,ScreenPorch,ExterCond_TA,RoofMatl_CompShg,Neighborhood_BrDale,BsmtCond_TA,Fence_GdWo,BldgType_Twnhs,BldgType_2fmCon,Exterior1st_HdBoard,HouseStyle_SFoyer,Heating_GasA,PoolArea,Heating_Grav,MSZoning_FV,BsmtCond_Gd,HouseStyle_1.5Unf,BsmtFinType1_LwQ,MSSubClass,BsmtFinType1_Unf,LotConfig_Inside,OverallCond,FireplaceQu_Po,Exterior2nd_ImStucc,Neighborhood_CollgCr,Functional_Min2,Neighborhood_Crawfor,GarageType_CarPort,Functional_Maj2,MiscFeature_Shed,Exterior2nd_HdBoard,MSZoning_RH,Functional_Min1,Neighborhood_SWISU,Neighborhood_Veenker,GarageCond_Po,HouseStyle_1Story,Heating_Wall,Neighborhood_Mitchel,BsmtFinType2_BLQ,Neighborhood_ClearCr,BsmtCond_Po,Exterior2nd_Plywood,Exterior1st_WdShing,Exterior1st_BrkComm,Fence_MnWw,SaleCondition_AdjLand,ExterCond_Gd,Condition1_PosN,Condition2_PosN,Condition2_Feedr,Electrical_FuseP,Condition2_PosA,Exterior2nd_Brk Cmn,Condition1_RRAe,SaleCondition_Family,MoSold,GarageQual_Po,LandContour_Low,Exterior2nd_Other,RoofMatl_WdShake,3SsnPorch,MasVnrType_BrkCmn,BsmtExposure_Mn,GarageQual_Gd,LandSlope_Mod,Exterior2nd_Stucco,Condition1_PosA,SaleType_ConLD,SaleType_Con,Street_Pave,MiscFeature_Othr,Exterior2nd_Wd Shng,BsmtFinType2_Rec,Condition2_RRNn,HouseStyle_SLvl,Neighborhood_NPkVill,BsmtFinType2_LwQ,Electrical_Mix,LotShape_IR3,HouseStyle_2.5Fin,Exterior1st_Stone,Neighborhood_Gilbert,RoofStyle_Gambrel,SaleType_Oth,ExterCond_Po,GarageQual_Ex,Exterior1st_BrkFace,HeatingQC_Po,Condition2_Norm,Exterior1st_Stucco,GarageType_Basment,YrSold,LandSlope_Sev,Alley_Pave,LandContour_Lvl,SaleType_ConLw,Exterior1st_ImStucc,Exterior1st_AsphShn,GarageCond_Ex,FireplaceQu_Fa,HouseStyle_2.5Unf,Heating_OthW,LowQualFinSF,Exterior1st_CBlock,Exterior2nd_CBlock,Exterior2nd_BrkFace,Exterior2nd_AsphShn,GarageType_2Types,Neighborhood_NWAmes,Condition1_RRNn,MiscFeature_TenC,Id,MiscVal,RoofStyle_Shed,Neighborhood_Blueste,Heating_GasW,RoofMatl_Membran,SaleType_CWD,LotConfig_FR3,Exterior1st_Plywood,Functional_Sev,BsmtHalfBath,Exterior2nd_Stone,PoolQC_Fa,Functional_Mod,SaleCondition_Alloca,Neighborhood_SawyerW,Condition2_RRAn,RoofMatl_Roll,SaleType_ConLI,Utilities_NoSeWa,Foundation_Stone,PoolQC_Gd,BsmtFinSF2,LotConfig_FR2,Condition1_RRAn,Fence_GdPrv,RoofMatl_Tar&Grv,MiscFeature_Gar2,Condition1_RRNe,BldgType_TwnhsE,Condition2_RRAe,Foundation_Wood,GarageCond_Gd,RoofStyle_Mansard,RoofMatl_Metal,BsmtFinType2_GLQ
129500,5,1040,1,384,1040,1040,1,1,5,1965,1,1965,0,0.0,0,0,1,0,0,1,0,906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11200,1,1965.0,0,1,1,1,0,1,1,1,0,0,1,0,0,134,1.0,70.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345000,9,2324,3,736,1175,1182,0,3,11,2005,0,2006,1,286.0,2,0,0,1,1,0,1,998,1,0,1,0,1,0,1,0,147,0,1142,21,0,0,0,0,0,0,1,0,11924,1,2005.0,0,1,1,1,1,0,1,1,1,0,1,0,0,177,1.0,85.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000,5,912,1,352,912,912,1,1,4,1962,1,1962,0,0.0,0,0,1,0,0,1,0,737,0,1,0,1,0,0,0,0,140,0,0,0,1,0,0,0,0,0,1,0,12968,1,1962.0,0,1,1,1,0,1,1,1,0,0,1,0,0,175,1.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,176,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,20,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279500,7,1494,3,840,1494,1494,0,2,7,2006,0,2007,1,306.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,160,1,0,33,0,0,1,1,0,0,1,0,10652,0,2006.0,0,1,1,1,0,0,1,0,0,1,0,1,0,1494,1.0,91.0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157000,6,1253,1,352,1253,1253,1,1,5,1960,1,1960,0,212.0,1,0,1,0,0,0,0,733,0,0,0,1,0,1,0,0,0,0,0,213,1,0,0,0,0,1,1,0,10920,1,1960.0,0,1,1,1,0,1,1,1,0,0,1,0,0,520,1.0,0.0,1,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,176,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132000,7,854,2,576,832,854,1,1,5,1929,1,2001,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,48,0,0,112,0,0,0,0,1,0,1,1,6120,1,1991.0,0,1,1,0,0,1,0,0,0,0,0,1,0,832,1.0,51.0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149000,6,1004,2,480,1004,1004,1,1,5,1970,1,1970,0,180.0,1,0,1,0,1,0,0,578,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11241,1,1970.0,0,1,1,1,0,1,1,0,0,0,1,1,0,426,1.0,0.0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,4,1296,2,516,0,1296,1,2,6,1967,1,1967,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10791,0,1967.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1.0,72.0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159000,5,1114,2,576,1114,1114,1,1,6,2004,0,2004,1,0.0,0,0,1,1,0,1,0,646,0,1,0,0,0,0,0,0,0,1,0,102,0,0,1,1,0,1,1,1,13695,1,2004.0,0,1,1,1,0,1,1,0,0,0,1,1,0,468,1.0,66.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139000,5,1339,1,294,1029,1339,1,1,6,1958,1,1965,0,0.0,0,0,1,0,0,1,0,504,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7560,1,1958.0,0,1,1,1,0,0,1,1,0,0,0,0,0,525,1.0,70.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325300,8,2376,3,853,1158,1158,0,3,9,2005,0,2006,1,380.0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,240,1,1218,154,0,0,1,1,0,1,1,0,14215,0,2005.0,0,1,1,1,1,0,1,0,1,0,0,1,0,1158,1.0,101.0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139400,7,1108,1,280,637,1108,1,1,6,1930,0,1950,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7449,1,1930.0,0,1,1,0,0,1,0,0,0,0,0,1,0,637,0.0,57.0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,205,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230000,8,1795,2,534,1777,1795,0,2,7,2002,0,2002,1,281.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,171,1,0,159,0,0,1,1,0,0,1,1,9742,1,2002.0,0,1,1,1,0,1,1,1,0,1,0,0,0,1777,1.0,75.0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129900,5,1060,2,572,1040,1060,1,1,6,1976,1,1976,1,0.0,1,0,0,1,0,1,0,840,0,0,0,0,0,1,0,0,100,0,0,110,1,0,0,0,1,0,1,1,4224,1,1976.0,0,1,1,0,0,1,1,0,0,1,1,1,0,200,1.0,44.0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,120,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154000,5,1060,1,270,1060,1060,1,1,6,1968,0,2001,0,0.0,1,0,1,0,0,1,0,188,0,0,0,1,0,1,0,0,406,1,0,90,0,0,0,0,0,0,1,0,8246,0,1968.0,0,1,1,1,0,1,1,0,0,0,1,1,0,204,1.0,0.0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0
256300,8,1600,3,890,1566,1600,0,2,7,2007,0,2007,1,640.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,56,0,0,1,1,0,0,1,1,14230,1,2007.0,0,1,1,1,0,1,1,0,0,1,0,1,0,1566,1.0,110.0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134800,5,900,2,576,900,900,1,1,5,1951,0,2000,0,0.0,0,0,1,0,0,1,0,234,0,1,0,1,0,0,0,0,222,1,0,32,1,0,0,0,0,0,1,1,7200,0,2005.0,0,1,1,1,0,1,1,0,0,0,0,1,0,180,1.0,60.0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0
306000,8,1704,3,772,1704,1704,0,2,7,2007,0,2008,1,200.0,1,1,0,1,0,0,1,1218,0,0,0,0,1,1,1,0,0,1,0,50,0,0,1,1,0,0,1,1,11478,1,2008.0,0,1,1,1,0,1,1,0,0,0,1,1,0,486,1.0,98.0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207500,5,1600,1,319,1484,1600,1,1,6,1957,1,1997,0,0.0,2,0,1,0,0,0,0,1277,0,0,0,1,1,1,0,0,288,0,0,258,1,1,0,0,0,0,1,0,16321,0,1957.0,0,1,1,1,0,1,1,0,0,0,1,1,0,207,1.0,47.0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68500,4,520,1,240,520,520,1,1,4,1927,0,1950,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,1,0,6324,1,1920.0,0,0,0,0,0,1,1,0,0,0,0,1,0,520,1.0,60.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,87,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,4,1317,1,250,649,649,1,1,6,1920,1,1950,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,668,54,1,0,0,0,0,0,0,1,8500,1,1920.0,0,0,1,0,1,1,1,0,0,0,0,0,0,649,0.0,50.0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,172,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,70,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
