price,parking,area,stories,bathrooms,bedrooms,KPI_Area_per_Furnishing,KPI_AirConditioning_Area_Ratio,KPI_Area_per_SemiFurnished,KPI_Bathrooms_per_Furnishing,KPI_Area_per_Guestroom,KPI_Bedrooms_per_Guestroom
6443540,0,3628,2,1,3,inf,0,3628.0,1.0,inf,inf
5599999,0,5455,2,1,3,inf,0,inf,inf,inf,inf
6099962,1,6548,1,0,3,inf,0,inf,,inf,inf
3822659,0,5912,0,0,2,inf,0,inf,,inf,inf
5335033,1,5773,1,1,3,inf,0,inf,inf,inf,inf
3194596,0,4330,1,0,1,inf,0,inf,,inf,inf
3465185,0,1979,1,2,2,1979.0,0,inf,2.0,inf,inf
3915523,0,4857,1,0,2,inf,0,4857.0,0.0,inf,inf
5468667,0,4563,2,0,3,inf,0,inf,,inf,inf
2693466,0,2889,1,0,2,inf,0,inf,,inf,inf
4584614,1,4566,1,1,2,inf,0,inf,inf,inf,inf
3408547,1,3279,2,1,3,inf,0,3279.0,1.0,inf,inf
3531138,0,3192,1,1,1,inf,0,inf,inf,inf,inf
4034037,0,3635,2,0,3,inf,0,3635.0,0.0,inf,inf
3520974,1,3720,1,1,2,inf,0,inf,inf,inf,inf
5524364,0,5655,2,1,3,5655.0,0,inf,1.0,inf,inf
6160253,0,6197,3,1,3,inf,0,inf,inf,inf,inf
3331276,0,3945,1,0,1,inf,0,inf,,inf,inf
4313492,0,7813,1,0,2,inf,0,inf,,inf,inf
2698328,0,3057,1,0,3,3057.0,0,inf,0.0,inf,inf
3157935,0,6725,1,0,1,inf,0,inf,,inf,inf
4518732,0,6196,0,1,1,6196.0,0,inf,1.0,inf,inf
5209987,0,3577,2,2,2,inf,0,3577.0,2.0,inf,inf
4713724,0,3465,1,1,3,inf,0,inf,inf,inf,inf
5315172,0,4390,1,1,2,inf,0,inf,inf,inf,inf
1766547,0,3622,1,1,1,3622.0,0,inf,1.0,inf,inf
7163130,1,6533,4,1,4,inf,0,inf,inf,inf,inf
3714557,0,2329,2,1,3,inf,0,inf,inf,inf,inf
7903465,1,8864,1,1,2,inf,0,inf,inf,inf,inf
9969812,1,7079,1,2,3,inf,0,inf,inf,inf,inf
3538660,1,3888,1,1,2,inf,0,inf,inf,inf,inf
4036907,0,3964,2,0,3,inf,0,inf,,inf,inf
6683758,1,4544,1,1,3,inf,0,inf,inf,inf,inf
11835230,2,7698,2,2,4,inf,7698,inf,inf,inf,inf
5946620,0,3727,2,1,4,inf,0,inf,inf,inf,inf
2909558,0,4254,0,0,3,inf,0,inf,,inf,inf
3735096,0,4656,1,1,3,inf,0,inf,inf,inf,inf
3447956,0,4951,2,1,3,inf,0,inf,inf,inf,inf
6383782,0,4812,3,0,3,inf,0,inf,,inf,inf
6850414,1,4958,2,1,3,inf,0,inf,inf,4958.0,3.0
5290583,0,4826,2,1,3,inf,0,4826.0,1.0,inf,inf
4828837,0,5749,1,1,3,inf,0,inf,inf,inf,inf
4833371,2,8688,1,1,3,inf,0,inf,inf,inf,inf
4789869,0,5160,1,1,3,inf,0,inf,inf,inf,inf
3535522,1,3363,0,0,1,inf,0,inf,,inf,inf
7347092,1,5146,4,2,3,inf,0,inf,inf,inf,inf
3724992,2,5257,1,1,3,inf,5257,inf,inf,inf,inf
2411718,0,4148,0,0,2,4148.0,0,inf,0.0,inf,inf
5462708,0,4577,1,1,5,inf,0,inf,inf,inf,inf
5855618,1,7020,0,1,2,inf,0,inf,inf,inf,inf
8827717,1,5870,2,1,3,inf,0,inf,inf,inf,inf
5650481,1,7166,1,2,4,inf,0,inf,inf,inf,inf
4215504,1,3833,2,1,3,inf,0,inf,inf,inf,inf
3696870,0,2348,3,0,2,inf,0,2348.0,0.0,inf,inf
4833073,0,4058,2,0,2,4058.0,0,inf,0.0,inf,inf
4529248,2,7107,3,1,3,inf,0,inf,inf,inf,inf
9652264,1,5801,3,2,2,inf,5801,inf,inf,inf,inf
3743802,1,4009,2,1,3,inf,0,inf,inf,inf,inf
6162250,0,8976,1,0,3,inf,0,inf,,inf,inf
5464042,0,6540,2,1,4,inf,0,6540.0,1.0,inf,inf
5071775,2,9196,0,1,2,inf,0,inf,inf,inf,inf
3498014,1,3575,1,0,3,inf,0,inf,,inf,inf
6799730,1,5505,3,0,2,inf,0,inf,,inf,inf
3818348,0,5121,1,1,2,inf,0,5121.0,1.0,inf,inf
5233639,0,4868,1,0,3,inf,0,inf,,inf,inf
6153866,1,6417,1,1,3,inf,0,inf,inf,inf,inf
3635639,1,4487,1,1,3,4487.0,0,inf,1.0,inf,inf
3691394,0,4534,1,0,2,inf,0,inf,,inf,inf
4281426,0,3300,2,1,2,inf,0,inf,inf,inf,inf
3663410,0,5770,1,0,2,inf,0,inf,,inf,inf
5217259,0,5056,1,0,3,inf,0,inf,,inf,inf
4259685,1,5784,1,1,3,inf,0,inf,inf,inf,inf
3360758,0,2662,1,0,2,inf,0,inf,,inf,inf
4364656,0,2747,1,0,2,inf,0,inf,,inf,inf
6322082,1,5203,2,1,3,inf,0,5203.0,1.0,inf,inf
3869103,0,3252,1,1,2,inf,0,inf,inf,inf,inf
5266108,0,5560,3,0,3,inf,0,inf,,inf,inf
4307142,0,3926,1,0,2,3926.0,0,inf,0.0,inf,inf
2439141,0,1901,1,1,2,inf,0,inf,inf,inf,inf
5193290,0,6099,1,1,3,inf,0,inf,inf,inf,inf
7799134,0,5957,1,0,3,5957.0,0,inf,0.0,inf,inf
2950606,0,3122,1,0,2,inf,0,3122.0,0.0,inf,inf
4643759,0,3299,1,1,3,inf,0,inf,inf,inf,inf
3946870,0,5039,1,0,3,inf,0,inf,,inf,inf
5809634,0,5828,4,1,3,inf,0,5828.0,1.0,inf,inf
4237912,0,3493,1,1,2,inf,3493,inf,inf,inf,inf
4309268,0,4656,0,1,3,inf,0,inf,inf,inf,inf
3151429,1,7217,1,0,2,inf,0,inf,,inf,inf
3859880,1,3104,1,0,3,inf,0,inf,,inf,inf
3533874,0,3980,1,1,3,inf,0,inf,inf,inf,inf
2508201,0,3526,1,0,2,inf,0,inf,,inf,inf
5822395,0,4947,3,0,2,inf,0,inf,,inf,inf
8104076,0,7723,0,1,2,inf,0,inf,inf,inf,inf
4414911,0,7170,1,1,3,inf,0,7170.0,1.0,inf,inf
4380720,0,4090,2,1,4,inf,0,inf,inf,inf,inf
4480394,1,9054,0,1,2,inf,0,inf,inf,inf,inf
3534394,0,6310,1,0,2,inf,0,inf,,inf,inf
4159336,0,4139,2,1,3,4139.0,0,inf,1.0,inf,inf
6353008,1,5261,2,0,2,inf,0,inf,,inf,inf
5731457,0,5494,1,2,3,inf,0,5494.0,2.0,inf,inf
4393808,0,4336,1,1,3,inf,0,inf,inf,inf,inf
5041002,1,6871,1,1,3,inf,0,6871.0,1.0,inf,inf
4332725,0,3456,1,0,2,inf,0,inf,,inf,inf
3432762,0,3421,1,1,2,inf,0,inf,inf,inf,inf
8735442,0,7612,1,1,2,inf,0,inf,inf,inf,inf
4141269,0,5007,2,0,2,5007.0,0,inf,0.0,inf,inf
5195285,0,5658,1,1,3,inf,0,inf,inf,inf,inf
3620189,0,4305,1,0,2,inf,0,inf,,inf,inf
4378230,0,4977,2,0,3,inf,0,4977.0,0.0,inf,inf
5495059,0,6636,1,1,3,inf,0,inf,inf,6636.0,3.0
3470227,0,3800,1,0,3,inf,0,inf,,inf,inf
5133035,0,5678,1,1,3,inf,0,inf,inf,inf,inf
4021404,0,4996,0,0,2,4996.0,0,inf,0.0,inf,inf
5059207,1,6090,1,0,3,inf,0,inf,,inf,inf
4928371,0,3612,1,0,2,inf,0,inf,,inf,inf
4942202,1,4961,1,2,3,inf,0,4961.0,2.0,inf,inf
3606126,0,4279,1,1,2,inf,0,inf,inf,inf,inf
2467640,1,3252,0,0,1,inf,0,inf,,inf,inf
5949999,1,6327,1,0,3,6327.0,0,inf,0.0,inf,inf
3999293,0,5276,0,1,2,inf,0,inf,inf,inf,inf
6638022,1,7776,2,1,3,7776.0,7776,inf,1.0,inf,inf
4190826,0,4903,2,1,4,inf,0,inf,inf,inf,inf
8760606,1,4395,2,1,3,inf,0,inf,inf,inf,inf
4639299,1,4048,1,0,3,inf,0,4048.0,0.0,inf,inf
4048667,0,3588,2,1,2,inf,0,inf,inf,inf,inf
5363346,0,6326,1,0,3,inf,0,inf,,inf,inf
7201960,0,6000,2,1,3,6000.0,0,inf,1.0,inf,inf
4876574,2,5446,1,0,2,inf,0,inf,,inf,inf
5200349,2,6208,2,2,3,inf,0,inf,inf,inf,inf
3966205,0,4432,0,0,3,inf,0,inf,,inf,inf
5535527,0,5583,3,1,3,inf,0,inf,inf,inf,inf
4228814,0,2632,1,1,3,2632.0,2632,inf,1.0,inf,inf
4154261,0,5233,1,1,2,inf,0,inf,inf,inf,inf
2561806,0,3291,1,1,3,inf,0,inf,inf,inf,inf
4657990,1,4965,1,0,2,inf,0,inf,,inf,inf
5584172,0,4530,1,1,2,inf,0,inf,inf,inf,inf
5503811,0,4719,2,0,2,inf,0,inf,,inf,inf
8471454,1,7805,1,1,2,inf,7805,inf,inf,inf,inf
4769888,0,3830,1,1,4,inf,0,inf,inf,inf,inf
4184898,0,4051,1,0,3,inf,0,inf,,inf,inf
3605885,0,3989,1,0,2,3989.0,0,inf,0.0,inf,inf
3500000,0,3636,1,1,3,inf,0,inf,inf,inf,inf
5082856,1,7860,1,1,3,inf,0,inf,inf,inf,inf
5600902,0,5815,3,1,2,inf,0,inf,inf,inf,inf
4367275,0,4708,1,1,3,inf,0,inf,inf,inf,inf
3389304,0,3973,1,1,2,inf,0,inf,inf,inf,inf
3794229,1,8158,1,1,3,inf,0,inf,inf,inf,inf
4604994,2,5399,1,1,3,inf,0,inf,inf,inf,inf
6732872,0,5621,2,1,2,inf,5621,5621.0,1.0,inf,inf
5936978,1,6178,1,0,3,inf,0,inf,,inf,inf
6701589,0,4950,3,0,3,inf,4950,inf,,inf,inf
3445940,0,3023,1,1,3,inf,0,inf,inf,inf,inf
4641257,0,3406,2,1,2,inf,0,inf,inf,inf,inf
5088980,2,4819,1,1,3,inf,0,inf,inf,inf,inf
4222409,0,5529,1,1,2,5529.0,0,inf,1.0,inf,inf
3194832,0,4276,1,1,2,inf,0,inf,inf,inf,inf
6620800,0,4264,2,2,3,inf,0,inf,inf,inf,inf
3073560,0,5110,1,1,2,5110.0,0,inf,1.0,inf,inf
3475091,0,4061,1,1,3,inf,0,inf,inf,inf,inf
3830108,0,2025,1,1,2,inf,0,2025.0,1.0,inf,inf
3375411,0,5007,2,0,3,inf,0,inf,,inf,inf
4910375,0,5838,2,1,3,inf,0,inf,inf,inf,inf
12037943,1,6917,2,1,3,inf,0,inf,inf,inf,inf
3400512,1,4943,1,0,1,inf,0,inf,,inf,inf
5420558,0,4246,2,1,2,inf,0,inf,inf,inf,inf
3880885,1,3817,1,1,2,inf,0,inf,inf,inf,inf
4713300,0,3777,1,1,3,inf,0,inf,inf,inf,inf
4790907,0,3942,1,0,3,inf,0,inf,,inf,inf
3017810,0,3391,1,1,1,inf,0,inf,inf,inf,inf
6791045,1,6313,2,1,2,inf,6313,inf,inf,inf,inf
5422421,0,6289,1,1,3,6289.0,0,inf,1.0,inf,inf
3803970,0,2150,2,1,2,inf,0,inf,inf,inf,inf
3943670,1,3763,1,1,3,inf,0,inf,inf,inf,inf
5449065,1,4314,1,0,2,inf,0,inf,,inf,inf
2682735,0,2040,1,1,2,inf,0,inf,inf,inf,inf
5212787,0,6742,1,1,2,inf,0,inf,inf,inf,inf
3774431,0,4258,1,0,3,4258.0,0,inf,0.0,inf,inf
2787860,0,3383,1,1,1,inf,0,inf,inf,inf,inf
6040313,0,6234,1,0,2,inf,0,inf,,inf,inf
3516493,0,5071,1,1,1,inf,0,inf,inf,inf,inf
4945540,1,5596,1,1,2,inf,0,inf,inf,inf,inf
5425280,1,7187,1,0,2,inf,0,inf,,inf,inf
7840528,1,9219,1,1,2,inf,0,inf,inf,inf,inf
5415322,1,3321,1,1,3,inf,0,inf,inf,inf,inf
2783212,0,2956,1,1,2,inf,0,inf,inf,inf,inf
3814570,0,2915,3,1,3,inf,0,inf,inf,inf,inf
4327767,0,5843,0,0,2,inf,0,inf,,inf,inf
4182297,0,7594,1,1,2,inf,0,inf,inf,inf,inf
6267465,1,5733,2,1,4,inf,5733,inf,inf,inf,inf
5284963,1,4087,1,1,2,inf,0,inf,inf,inf,inf
3574720,0,3881,1,0,2,inf,0,inf,,inf,inf
3434351,0,3569,1,1,3,inf,0,inf,inf,inf,inf
8421408,1,4883,2,1,2,inf,0,inf,inf,inf,inf
3712177,0,4046,1,1,1,inf,0,4046.0,1.0,inf,inf
4861593,0,4793,1,1,2,inf,0,inf,inf,inf,inf
4852318,1,3623,1,1,2,inf,0,inf,inf,inf,inf
2961987,0,3005,2,0,1,inf,0,3005.0,0.0,inf,inf
6959978,0,6126,2,1,3,inf,0,inf,inf,inf,inf
3122776,0,2705,1,1,2,inf,0,inf,inf,inf,inf
5284294,0,5357,3,1,3,inf,0,inf,inf,inf,inf
5847464,0,5638,3,2,2,inf,5638,inf,inf,inf,inf
4793336,0,4395,1,1,2,inf,0,inf,inf,inf,inf
3794024,0,4098,1,0,3,inf,0,4098.0,0.0,inf,inf
3977697,1,5106,1,1,2,inf,0,inf,inf,inf,inf
7204255,1,6478,3,1,2,inf,0,inf,inf,inf,inf
4119597,0,6430,1,1,3,inf,0,inf,inf,inf,inf
4195142,2,6948,1,1,3,inf,0,inf,inf,inf,inf
3981006,1,4359,0,1,1,inf,0,inf,inf,inf,inf
4423087,1,6030,1,1,3,inf,0,inf,inf,inf,inf
5206544,0,5642,1,1,2,inf,0,inf,inf,inf,inf
4476287,0,4938,2,1,4,inf,0,inf,inf,inf,inf
3675439,0,4115,1,0,3,inf,0,inf,,inf,inf
5805484,2,6996,1,1,3,inf,0,inf,inf,inf,inf
5058995,0,5109,2,1,3,inf,0,inf,inf,inf,inf
6229311,1,5990,2,1,2,inf,0,5990.0,1.0,inf,inf
4467285,0,3718,2,1,2,inf,0,inf,inf,inf,inf
5292249,0,4956,1,1,2,inf,0,inf,inf,4956.0,2.0
4871516,0,6304,0,1,3,inf,0,inf,inf,inf,inf
4789758,0,4187,1,1,4,inf,0,inf,inf,inf,inf
5924059,1,8833,1,1,2,inf,0,inf,inf,inf,inf
3848638,0,3420,1,1,4,inf,0,inf,inf,inf,inf
4462790,0,3737,2,0,3,inf,0,inf,,inf,inf
7160421,1,5893,1,1,2,inf,0,inf,inf,inf,inf
4364609,0,4960,1,1,2,inf,4960,inf,inf,inf,inf
1889771,1,3059,1,0,2,inf,0,inf,,inf,inf
3497813,1,4238,1,0,2,inf,0,inf,,inf,inf
3727975,1,3623,1,1,2,inf,0,inf,inf,inf,inf
7269389,0,5944,2,2,3,inf,0,inf,inf,inf,inf
7396520,1,7582,2,1,2,inf,0,inf,inf,inf,inf
5554754,0,5832,1,1,3,inf,0,inf,inf,inf,inf
4154868,0,2735,2,1,2,inf,0,inf,inf,inf,inf
2906000,0,3177,0,1,2,inf,0,inf,inf,inf,inf
7790241,0,11509,1,2,3,inf,0,inf,inf,inf,inf
3395506,0,3124,1,0,3,inf,0,inf,,inf,inf
2930801,0,2330,1,0,1,inf,0,inf,,inf,inf
3714101,0,3626,1,0,2,inf,0,3626.0,0.0,inf,inf
7159562,1,5212,3,1,2,inf,0,inf,inf,inf,inf
4584709,0,4464,1,1,3,inf,0,inf,inf,inf,inf
4063937,0,3746,1,0,2,inf,0,inf,,inf,inf
4177194,1,4747,1,1,2,4747.0,0,inf,1.0,inf,inf
4737552,0,4222,2,0,2,inf,0,4222.0,0.0,inf,inf
2179613,0,2714,1,0,2,inf,0,inf,,inf,inf
6409435,1,4870,2,1,3,inf,0,4870.0,1.0,inf,inf
5714463,1,4113,1,1,3,inf,0,4113.0,1.0,inf,inf
4468612,0,4741,2,1,3,inf,0,inf,inf,inf,inf
4094597,0,5332,2,1,3,inf,0,inf,inf,inf,inf
5485453,0,5895,1,1,2,inf,0,inf,inf,inf,inf
2770050,0,4177,1,0,3,4177.0,0,inf,0.0,inf,inf
3099609,0,6480,0,1,1,inf,0,inf,inf,inf,inf
4704720,0,3104,2,2,2,inf,0,inf,inf,inf,inf
4202764,0,2961,2,1,3,inf,0,inf,inf,inf,inf
5194190,0,7137,1,1,2,inf,0,inf,inf,inf,inf
3292525,0,3319,0,0,2,inf,0,3319.0,0.0,inf,inf
7604424,1,4537,2,2,3,inf,0,inf,inf,inf,inf
4428285,0,3966,1,1,3,inf,0,inf,inf,inf,inf
4689112,0,5333,2,1,3,inf,0,inf,inf,inf,inf
4590710,1,3411,1,1,2,inf,0,inf,inf,inf,inf
5191739,0,9869,1,1,2,inf,0,inf,inf,inf,inf
4560965,1,7391,3,1,3,inf,0,7391.0,1.0,inf,inf
4257088,1,7542,1,1,2,inf,0,inf,inf,inf,inf
11091322,1,8734,1,2,3,inf,0,8734.0,2.0,inf,inf
3417955,0,5133,1,0,2,inf,0,inf,,inf,inf
6676332,0,5213,3,1,3,inf,0,inf,inf,inf,inf
5223766,0,5475,2,1,2,inf,0,inf,inf,inf,inf
2881693,0,4391,0,0,2,inf,0,inf,,inf,inf
5950000,0,7076,1,0,2,inf,7076,inf,,inf,inf
3231696,0,3600,2,0,4,inf,0,inf,,inf,inf
4392334,1,4662,2,1,2,inf,0,inf,inf,inf,inf
3504092,0,2036,1,1,2,inf,0,inf,inf,inf,inf
4505436,1,5520,1,1,2,inf,0,inf,inf,inf,inf
6292223,1,8060,0,1,1,inf,0,inf,inf,inf,inf
6129050,0,5951,2,1,3,inf,0,inf,inf,inf,inf
3230613,0,3494,2,2,2,3494.0,0,inf,2.0,inf,inf
4257780,0,5615,1,1,3,inf,0,inf,inf,inf,inf
3022561,0,2794,0,1,2,inf,0,inf,inf,inf,inf
4148931,0,6094,1,1,3,inf,0,inf,inf,inf,inf
3942459,0,3464,1,1,3,inf,0,inf,inf,inf,inf
7284580,1,7392,3,1,3,inf,7392,inf,inf,inf,inf
5488046,0,6100,2,1,2,6100.0,0,inf,1.0,inf,inf
5908520,1,6435,2,1,2,inf,0,inf,inf,inf,inf
4900000,0,4385,2,1,3,inf,0,4385.0,1.0,inf,inf
4022404,0,4670,1,1,3,inf,0,inf,inf,inf,inf
3823683,0,4343,1,1,2,inf,0,inf,inf,inf,inf
3792761,0,3535,1,0,1,inf,0,inf,,inf,inf
3670774,0,4888,1,0,2,inf,0,inf,,inf,inf
3124661,0,3618,1,1,3,inf,0,inf,inf,inf,inf
4270734,0,3863,1,1,3,inf,0,3863.0,1.0,inf,inf
2749970,0,3998,1,2,2,inf,0,inf,inf,inf,inf
3794842,1,8320,1,1,2,inf,0,inf,inf,inf,inf
2862806,0,3134,0,0,2,inf,0,inf,,inf,inf
6159624,2,5137,2,1,3,inf,0,inf,inf,inf,inf
5769192,1,5297,3,1,3,inf,0,inf,inf,inf,inf
5179223,1,5527,1,1,3,5527.0,0,inf,1.0,inf,inf
6375205,1,6256,1,1,2,inf,0,inf,inf,inf,inf
5361514,0,4534,1,1,2,inf,0,inf,inf,inf,inf
5070107,0,6316,2,1,3,inf,0,inf,inf,inf,inf
3707906,0,4760,2,1,2,inf,0,inf,inf,inf,inf
3529688,0,3531,1,1,2,inf,0,inf,inf,inf,inf
3627495,1,7770,0,0,2,inf,0,inf,,inf,inf
6290684,0,5528,2,1,3,inf,0,inf,inf,inf,inf
4073795,0,3700,1,1,2,inf,0,inf,inf,inf,inf
3812703,0,4863,1,1,2,inf,0,inf,inf,inf,inf
5300115,0,5142,1,1,4,5142.0,0,inf,1.0,inf,inf
4177931,0,4372,1,1,3,inf,0,inf,inf,inf,inf
4279342,1,4499,1,1,2,inf,0,inf,inf,inf,inf
8303948,0,5878,4,2,2,inf,0,inf,inf,inf,inf
3876529,0,2613,0,1,2,inf,0,inf,inf,inf,inf
3721062,0,4732,1,1,1,inf,0,inf,inf,inf,inf
5836706,0,6329,3,1,3,inf,0,inf,inf,inf,inf
6871991,0,5673,3,1,3,inf,0,inf,inf,inf,inf
4532302,0,2920,1,1,1,inf,0,inf,inf,inf,inf
3220780,0,3273,1,0,1,inf,0,inf,,inf,inf
4364531,2,7438,1,0,2,inf,0,inf,,inf,inf
3594347,0,3736,0,1,2,inf,0,inf,inf,inf,inf
4241651,0,3122,1,1,2,inf,3122,inf,inf,inf,inf
3653206,1,4258,0,0,2,inf,4258,inf,,inf,inf
3900650,0,5249,2,1,3,inf,0,inf,inf,inf,inf
5465808,0,6243,2,1,3,inf,0,6243.0,1.0,inf,inf
3831853,0,2995,2,1,4,inf,0,inf,inf,inf,inf
9034220,1,12091,1,0,2,inf,0,inf,,inf,inf
3641996,1,4500,1,1,3,inf,0,inf,inf,inf,inf
3683915,0,5635,1,1,2,inf,0,inf,inf,inf,inf
3820344,1,5623,2,1,3,inf,0,inf,inf,inf,inf
6238135,0,7583,2,1,2,inf,0,7583.0,1.0,inf,inf
3119320,0,3641,1,0,2,inf,0,inf,,inf,inf
5948029,0,6005,1,1,3,inf,0,6005.0,1.0,inf,inf
6600914,0,6686,1,1,3,inf,0,inf,inf,6686.0,3.0
4376977,0,3312,1,1,3,inf,0,inf,inf,inf,inf
7011831,0,5999,1,1,2,inf,0,inf,inf,inf,inf
5705771,1,5553,2,0,2,inf,0,inf,,inf,inf
4335465,0,5147,1,1,2,inf,0,inf,inf,inf,inf
5473432,0,5328,1,2,2,inf,0,inf,inf,inf,inf
3015655,0,3070,1,0,3,inf,0,inf,,inf,inf
4596006,0,2977,1,0,2,inf,0,inf,,inf,inf
3384316,0,4259,1,0,3,inf,0,inf,,inf,inf
2924477,0,3625,1,1,3,3625.0,0,inf,1.0,inf,inf
3779513,0,3145,1,1,3,inf,0,inf,inf,inf,inf
3022588,0,2741,1,1,2,2741.0,0,inf,1.0,inf,inf
4900000,0,5243,2,0,3,inf,0,inf,,inf,inf
5460493,0,6189,4,1,3,6189.0,0,inf,1.0,inf,inf
2898117,0,1910,1,0,2,1910.0,0,inf,0.0,inf,inf
3435491,0,3017,1,1,2,inf,0,inf,inf,inf,inf
4011321,0,3483,2,0,3,3483.0,0,inf,0.0,inf,inf
5031681,0,5460,2,1,3,inf,0,inf,inf,inf,inf
4820724,0,5302,2,1,3,5302.0,0,inf,1.0,inf,inf
2649830,1,3475,0,0,2,inf,0,inf,,inf,inf
6866325,1,6234,1,1,2,inf,0,6234.0,1.0,inf,inf
6726827,0,6241,2,1,3,inf,0,inf,inf,inf,inf
8560900,1,8767,1,2,3,inf,0,inf,inf,inf,inf
5169580,0,5639,2,0,2,inf,0,inf,,inf,inf
2858010,0,4049,0,0,3,inf,0,inf,,inf,inf
2788308,0,4084,1,0,2,4084.0,0,inf,0.0,inf,inf
5409791,1,4930,2,1,3,inf,0,inf,inf,inf,inf
6538067,0,6420,2,1,3,inf,0,inf,inf,inf,inf
5127768,0,10137,1,1,3,inf,0,10137.0,1.0,inf,inf
4237530,0,7341,1,0,3,inf,0,inf,,inf,inf
4026827,0,4226,1,0,2,inf,0,inf,,inf,inf
4197263,0,4184,2,0,2,inf,0,inf,,inf,inf
4082609,0,5437,2,1,3,inf,0,inf,inf,inf,inf
6735754,0,6188,3,1,3,inf,0,inf,inf,inf,inf
6058733,1,5044,2,1,3,inf,0,inf,inf,inf,inf
7673924,1,6367,1,1,3,inf,0,inf,inf,inf,inf
4220052,0,4057,1,0,3,inf,0,inf,,inf,inf
2906255,0,3706,1,1,3,3706.0,0,inf,1.0,inf,inf
3471849,0,3163,1,1,3,inf,0,inf,inf,inf,inf
3166863,0,3478,2,1,2,inf,0,inf,inf,inf,inf
3864861,0,3269,2,1,2,inf,0,inf,inf,inf,inf
3849084,0,3656,1,1,2,inf,0,inf,inf,inf,inf
5776275,0,6367,1,1,2,inf,0,inf,inf,inf,inf
3221198,0,4496,1,1,2,inf,0,inf,inf,inf,inf
3242946,0,3642,2,0,2,inf,0,inf,,inf,inf
3347345,0,2672,1,1,2,inf,0,inf,inf,inf,inf
2285625,0,3513,1,0,3,3513.0,0,inf,0.0,inf,inf
4127023,0,4455,0,1,2,inf,0,inf,inf,inf,inf
4991504,1,5617,0,1,3,5617.0,0,inf,1.0,inf,inf
4418939,0,4944,1,1,2,inf,0,inf,inf,inf,inf
3217159,0,4458,1,1,2,4458.0,0,inf,1.0,inf,inf
2184111,0,2505,1,1,2,2505.0,0,inf,1.0,inf,inf
6804048,1,7809,2,1,3,7809.0,0,inf,1.0,inf,inf
3406308,0,5988,1,1,3,inf,0,inf,inf,inf,inf
6874578,2,6939,1,0,3,inf,0,inf,,inf,inf
4480176,0,5113,0,1,1,inf,0,inf,inf,inf,inf
4685022,1,4030,2,2,3,inf,0,inf,inf,inf,inf
4060012,0,4763,1,1,3,inf,0,inf,inf,inf,inf
3539498,0,3018,1,1,2,inf,0,inf,inf,inf,inf
2979744,0,3099,1,0,2,inf,0,inf,,inf,inf
3943775,0,3195,1,1,2,inf,0,inf,inf,inf,inf
5762885,1,5522,2,1,3,inf,0,inf,inf,inf,inf
3234084,0,4065,1,1,2,inf,0,inf,inf,inf,inf
3209369,0,5259,2,0,2,inf,0,inf,,inf,inf
2656631,0,4849,1,0,4,inf,0,inf,,inf,inf
3932244,0,3940,1,1,3,inf,0,inf,inf,inf,inf
2079418,2,4003,1,1,2,4003.0,0,inf,1.0,inf,inf
3350630,0,2857,1,1,2,inf,0,inf,inf,inf,inf
8715608,1,4562,1,1,3,inf,0,inf,inf,inf,inf
3916026,1,3211,1,0,2,inf,0,inf,,inf,inf
5482193,0,5779,3,1,2,inf,0,inf,inf,inf,inf
4847820,0,5807,0,1,2,inf,0,inf,inf,inf,inf
6825365,2,5840,3,1,3,inf,5840,inf,inf,inf,inf
4936278,1,4897,1,0,2,inf,0,4897.0,0.0,inf,inf
4619704,1,5110,1,1,2,inf,0,inf,inf,inf,inf
5768511,0,5130,1,0,3,inf,0,inf,,inf,inf
5202742,0,5440,1,1,2,inf,0,inf,inf,inf,inf
5902579,0,4128,1,1,5,inf,0,inf,inf,inf,inf
4145245,0,4419,1,1,2,inf,0,inf,inf,inf,inf
6300140,2,5073,3,1,2,inf,0,inf,inf,inf,inf
6860391,1,3390,1,1,3,inf,0,inf,inf,inf,inf
4171255,0,5471,1,0,2,5471.0,0,inf,0.0,inf,inf
3264297,0,3988,1,1,2,3988.0,0,inf,1.0,inf,inf
3908476,0,3177,1,2,2,inf,0,inf,inf,inf,inf
3319738,0,4168,1,0,2,inf,0,inf,,inf,inf
6132001,0,4984,2,0,3,4984.0,0,inf,0.0,inf,inf
6823112,1,5240,1,0,3,inf,0,5240.0,0.0,inf,inf
3640389,0,6253,1,0,3,inf,0,inf,,inf,inf
3359999,1,3163,1,0,2,inf,0,inf,,inf,inf
5210843,0,5522,2,0,3,inf,0,inf,,inf,inf
4914506,0,6392,2,0,3,inf,0,inf,,inf,inf
4006148,0,5620,1,1,3,inf,0,inf,inf,inf,inf
6554496,1,6408,2,1,3,inf,0,inf,inf,inf,inf
3448506,0,2028,1,1,2,inf,0,inf,inf,inf,inf
4838975,0,5416,1,0,3,inf,0,inf,,inf,inf
3869686,0,3547,1,1,2,3547.0,0,inf,1.0,inf,inf
5678697,0,4342,3,1,3,4342.0,0,inf,1.0,inf,inf
3355812,0,4779,2,0,3,inf,0,inf,,inf,inf
3613840,1,3654,2,0,3,inf,0,inf,,inf,inf
6333270,1,10056,1,1,4,10056.0,0,inf,1.0,inf,inf
3080828,1,4896,2,0,3,inf,0,inf,,inf,inf
4589971,1,5874,2,1,2,inf,0,inf,inf,inf,inf
3666544,0,3572,1,1,2,inf,0,inf,inf,inf,inf
5656646,0,4554,2,1,4,inf,0,inf,inf,inf,inf
